driver_avg_corner_speed,driver_min_corner_speed,driver_corner_throttle,driver_corner_brake,driver_corner_rpm,driver_avg_straight_speed,driver_top_speed,driver_straight_throttle,driver_drs_usage,driver,circuit_id,season
197.7775384703151,59.0,39.57857521211777,32.54848027047758,9552.764933547021,169.81969349821097,349.0,44.42208783034622,100.0,bot,rodriguez,2019
194.87506506406865,56.5,38.934751144199836,33.556574702951046,9534.671875460743,168.33230298139745,349.0,44.38771819469314,100.0,bot,rodriguez,2021
186.51588622879504,43.666666666666664,37.77708451978949,32.79474211649762,9480.617109801178,159.5106627821559,349.0,44.63037144110572,100.0,bot,rodriguez,2022
141.53828397688036,58.0,14.829066166555656,42.892485264291366,8550.886596197832,157.77852366419336,332.0,57.76520733050578,100.0,bot,shanghai,2018
141.53828397688036,58.0,14.829066166555656,42.892485264291366,8550.886596197832,157.77852366419336,332.0,57.76520733050578,100.0,bot,shanghai,2019
145.51222175956744,61.0,14.12206518941871,25.463795906397262,8666.546432835119,168.69220188845782,322.0,59.256178565308154,100.0,bot,silverstone,2018
145.51222175956744,61.0,14.12206518941871,25.463795906397262,8666.546432835119,168.69220188845782,322.0,59.256178565308154,100.0,bot,silverstone,2019
152.3914015958925,60.5,19.412857484668436,22.91780475342375,8823.608597189574,177.65817654047845,326.0,61.18764355393304,100.0,bot,silverstone,2020
149.23740432003686,51.666666666666664,21.130089120873667,22.51105750085571,8772.56043342778,171.46297430765512,324.3333333333333,59.84988283016858,100.0,bot,silverstone,2021
147.449072095549,43.75,20.20544475626326,22.213033589741197,8589.4836484757,170.19214871469387,325.75,59.101491769060424,100.0,bot,silverstone,2022
135.78309078852462,28.0,9.365012334976795,51.70293298647221,8582.486865491583,145.05033929725906,328.0,48.03861416161088,100.0,bot,sochi,2018
135.78309078852462,28.0,9.365012334976795,51.70293298647221,8582.486865491583,145.05033929725906,328.0,48.03861416161088,100.0,bot,sochi,2019
137.79601365371903,18.0,11.166672703064766,52.152215617052434,8657.312376720185,144.88065880961315,327.5,53.93634015212,100.0,bot,sochi,2020
135.53497909818842,24.0,11.393410837092985,51.355441154158314,8569.018291953165,141.79991440059652,329.6666666666667,53.87455059486067,100.0,bot,sochi,2021
165.04427374640946,52.0,39.57277404222442,13.221580124004232,9182.42755499383,181.02151621373105,332.0,60.611823631195044,100.0,bot,spa,2018
165.04427374640946,52.0,39.57277404222442,13.221580124004232,9182.42755499383,181.02151621373105,332.0,60.611823631195044,100.0,bot,spa,2019
157.12871195937868,44.5,36.68597849923601,12.230579005082749,8859.554168224568,168.62644548216403,333.5,55.90137185879784,100.0,bot,spa,2020
154.60831448826534,44.333333333333336,36.596835152767255,11.406077992043047,8906.102445414917,169.13930695436093,333.3333333333333,55.83441493735711,100.0,bot,spa,2021
149.13109607897943,41.75,34.45401503898456,11.668536167410496,8715.29816006809,166.14750568964885,330.5,54.84067087405353,100.0,bot,spa,2022
146.19183452144458,43.0,17.486199161948115,17.734985922520636,8451.773746361254,159.03252604666287,327.0,47.897994459286245,100.0,bot,suzuka,2018
146.19183452144458,43.0,17.486199161948115,17.734985922520636,8451.773746361254,159.03252604666287,327.0,47.897994459286245,100.0,bot,suzuka,2019
149.46361691727174,45.5,25.2663649583607,15.899587862484209,8555.82859895841,161.4395618452937,328.5,53.48721415740915,100.0,bot,suzuka,2022
120.11633373460178,49.0,22.286467828452757,30.318011400991477,8472.487791614272,171.54848117118908,330.0,57.511830756527644,100.0,bot,villeneuve,2018
120.11633373460178,49.0,22.286467828452757,30.318011400991477,8472.487791614272,171.54848117118908,330.0,57.511830756527644,100.0,bot,villeneuve,2019
120.34781488712981,46.0,29.28117051723664,23.836344351083817,8666.965174067274,164.18889346017937,331.0,54.672022166766794,100.0,bot,villeneuve,2022
108.60408487394828,51.0,11.753258819900037,34.8507121147189,7569.692623104365,128.80674135035574,329.0,39.75523954549546,100.0,bot,yas_marina,2018
108.60408487394828,51.0,11.753258819900037,34.8507121147189,7569.692623104365,128.80674135035574,329.0,39.75523954549546,100.0,bot,yas_marina,2019
109.66943400442136,49.0,14.60709029367884,33.113180775322434,7826.261842876616,131.8579133749202,327.5,43.23650402124586,100.0,bot,yas_marina,2020
109.24924803564022,44.666666666666664,13.77097417913442,34.44940466087937,7800.709799130844,132.0934319636619,326.0,44.269290294165444,100.0,bot,yas_marina,2021
