season,round,circuit_id,driver,grid,constructor,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,circuit_id_weather_dup,weather,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,circuit_id_albert_park,circuit_id_americas,circuit_id_austin,circuit_id_bahrain,circuit_id_baku,circuit_id_barcelona,circuit_id_budapest,circuit_id_catalunya,circuit_id_hockenheimring,circuit_id_hungaroring,circuit_id_imola,circuit_id_interlagos,circuit_id_istanbul,circuit_id_jeddah,circuit_id_las_vegas,circuit_id_losail,circuit_id_lusail,circuit_id_marina_bay,circuit_id_melbourne,circuit_id_mexico_city,circuit_id_miami,circuit_id_monaco,circuit_id_montréal,circuit_id_monza,circuit_id_mugello,circuit_id_nurburgring,circuit_id_portimao,circuit_id_red_bull_ring,circuit_id_ricard,circuit_id_rodriguez,circuit_id_sakhir,circuit_id_shanghai,circuit_id_silverstone,circuit_id_sochi,circuit_id_spa,circuit_id_spa_francorchamps,circuit_id_spielberg,circuit_id_suzuka,circuit_id_são_paulo,circuit_id_villeneuve,circuit_id_yas_marina,circuit_id_zandvoort,nationality_Unknown,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston,constructor_ferrari,constructor_force,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing,constructor_red,constructor_renault,constructor_sauber,constructor_scuderia,constructor_williams,driver_avg_qualifying_position,driver_season_avg_quali,constructor_avg_qualifying_position,qualifying_SMA_constructor,driver_avg_quali_at_circuit,constructor_avg_quali_at_circuit,driver_poles_at_circuit,driver_career_poles,driver_avg_quali_career,driver_best_qualifying_position,constructor_career_poles,constructor_avg_quali_season,power_unit_Ferrari,power_unit_Honda,power_unit_Mercedes,power_unit_Renault,power_unit_Unknown,era_hybrid_era,era_post_turbo,era_turbo_era,era_v10_era,era_v8_era,rounds_completed,qualifying_secs,practice_corner_avg_speed,practice_corner_max_speed,practice_corner_min_speed,practice_corner_avg_throttle,practice_corner_brake_pct,practice_corner_avg_rpm,practice_corner_avg_gear,practice_corner_count,practice_straight_avg_speed,practice_straight_max_speed,practice_straight_avg_throttle,practice_straight_drs_pct,practice_straight_avg_gear,practice_straight_count,practice_overall_avg_speed,practice_overall_max_speed,practice_overall_avg_throttle,practice_overall_brake_pct
2018,17,suzuka,sai,13,renault,0.0,0.0,20.0,91.0,0.0,4.0,suzuka,not found,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.8,9.8125,10.8,8.566666666666666,10.0,15.666666666666666,0,0,9.8125,5.0,0,10.594594594594597,False,False,False,True,False,1,0,0,0,0,309,2.7299999999999898,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2018,18,americas,sai,11,renault,0.0,0.0,20.0,91.0,0.0,4.0,americas,Partly cloudy,0.0,0.0,0.0,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.4,10.0,12.4,8.733333333333333,10.0,9.0,0,0,10.0,5.0,0,10.657894736842104,False,False,False,True,False,1,0,0,0,0,310,2.3290000000000077,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2018,19,rodriguez,sai,8,renault,0.0,0.0,20.0,92.0,0.0,4.0,rodriguez,not found,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.8,10.055555555555555,10.8,8.933333333333334,10.0,10.666666666666666,0,0,10.055555555555555,5.0,0,10.666666666666666,False,False,False,True,False,1,0,0,0,0,311,1.3250000000000028,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2018,20,interlagos,sai,15,renault,0.0,0.0,20.0,106.0,0.0,4.0,interlagos,not found,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.0,9.947368421052632,11.0,8.766666666666667,10.0,12.333333333333334,0,0,9.947368421052632,5.0,0,10.6,False,False,False,True,False,1,0,0,0,0,312,1.9879999999999995,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2018,21,yas_marina,sai,11,renault,0.0,0.0,20.0,114.0,0.0,4.0,yas_marina,not found,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.6,10.2,11.6,9.133333333333333,10.0,9.4,0,0,10.2,5.0,0,10.707317073170731,False,False,False,True,False,1,0,0,0,0,313,2.1880000000000024,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,1,albert_park,sai,18,mclaren,0.0,0.0,20.0,0.0,0.0,0.0,albert_park,not found,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.6,10.0,12.2,11.166666666666666,9.0,7.25,0,0,10.238095238095235,5.0,1,9.333333333333334,False,False,True,False,False,1,0,0,0,0,335,2.597999999999999,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,2,bahrain,sai,7,mclaren,0.0,0.0,20.0,0.0,0.0,0.0,bahrain,Clear,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12.6,18.0,13.6,11.6,10.0,11.25,0,0,10.590909090909092,5.0,1,9.727272727272728,False,False,True,False,False,1,0,0,0,0,336,0.9470000000000028,126.14767414628868,279.0,32.0,32.75381343814128,20.865492372816675,8633.856208306417,3.3535795962362513,10.0,172.75064469938184,329.0,66.43698912563741,100.0,4.4191453489625045,11.0,150.55875395981366,329.0,50.39738165540115,22.752583340146145
2019,3,shanghai,sai,14,mclaren,0.0,0.0,20.0,0.0,0.0,9.0,shanghai,not found,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.8,12.5,12.0,11.166666666666666,9.0,14.0,0,0,10.434782608695652,5.0,1,9.608695652173912,False,False,True,False,False,1,0,0,0,0,337,1.975999999999999,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,4,baku,sai,9,mclaren,0.0,0.0,20.0,8.0,0.0,5.0,baku,not found,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13.0,13.0,12.6,11.433333333333334,9.0,10.125,0,0,10.583333333333334,5.0,1,9.791666666666666,False,False,True,False,False,1,0,0,0,0,338,1.9029999999999916,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,5,catalunya,sai,12,mclaren,0.0,0.0,20.0,8.0,0.0,7.0,catalunya,not found,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.8,12.0,12.2,11.5,9.0,8.857142857142858,0,0,10.52,5.0,1,9.76,False,False,True,False,False,1,0,0,0,0,339,2.192999999999998,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,6,monaco,sai,9,mclaren,0.0,0.0,20.0,18.0,0.0,4.0,monaco,Overcast,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12.0,12.0,12.0,11.533333333333331,8.0,9.5,0,0,10.576923076923077,5.0,1,9.846153846153848,False,False,True,False,False,1,0,0,0,0,340,1.2510000000000048,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,7,villeneuve,sai,11,mclaren,0.0,0.0,20.0,22.0,0.0,4.0,villeneuve,Temperatures reaching up to 29.6 °C (85.3 °F); wind speeds negligible[2],0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.2,11.5,10.2,11.366666666666667,9.0,11.25,0,0,10.51851851851852,5.0,1,9.814814814814817,False,False,True,False,False,1,0,0,0,0,341,3.741,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,8,ricard,sai,6,mclaren,0.0,0.0,20.0,30.0,0.0,4.0,ricard,Clear,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.0,11.428571428571429,11.0,11.366666666666667,7.0,8.833333333333334,0,0,10.535714285714286,5.0,1,9.857142857142858,False,False,True,False,False,1,0,0,0,0,342,1.2029999999999887,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,9,red_bull_ring,sai,19,mclaren,0.0,0.0,20.0,30.0,0.0,4.0,red_bull_ring,"Sunny, 36C (97F)",0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.4,10.75,9.4,11.233333333333333,9.0,8.9,0,0,10.379310344827584,5.0,1,9.724137931034482,False,False,True,False,False,1,0,0,0,0,343,10.598,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,10,silverstone,sai,13,mclaren,0.0,0.0,20.0,40.0,0.0,4.0,silverstone,Partly cloudy,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.4,11.666666666666666,11.4,11.266666666666667,16.0,7.2,0,0,10.666666666666666,5.0,1,10.033333333333331,False,False,True,False,False,1,0,0,0,0,344,1.4849999999999994,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,11,hockenheimring,sai,7,mclaren,0.0,0.0,20.0,52.0,0.0,4.0,hockenheimring,"Early rain, Late clouds",0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.6,11.8,11.6,11.233333333333333,8.0,15.0,0,0,10.741935483870968,5.0,1,10.129032258064516,False,False,True,False,False,1,0,0,0,0,345,1.1300000000000097,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,12,hungaroring,sai,8,mclaren,0.0,0.0,20.0,60.0,0.0,4.0,hungaroring,Sunny,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.2,11.363636363636363,11.2,11.233333333333333,5.0,8.0,0,0,10.625,5.0,1,10.03125,False,False,True,False,False,1,0,0,0,0,346,1.2800000000000011,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,13,spa,sai,15,mclaren,0.0,0.0,20.0,70.0,0.0,4.0,spa,Partly cloudy,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.6,11.083333333333334,10.6,11.3,19.0,11.142857142857142,0,0,10.545454545454543,5.0,1,9.969696969696969,False,False,True,False,False,1,0,0,0,0,347,3.987999999999999,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,14,monza,sai,7,mclaren,0.0,0.0,20.0,82.0,0.0,4.0,monza,Partly cloudy,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12.4,11.384615384615383,12.4,11.333333333333334,7.0,7.0,0,0,10.676470588235292,5.0,1,10.117647058823527,False,False,True,False,False,1,0,0,0,0,348,1.147999999999996,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
2019,15,marina_bay,sai,7,mclaren,0.0,0.0,20.0,82.0,0.0,4.0,marina_bay,Slightly hazy,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.0,11.071428571428571,10.0,11.266666666666667,12.0,10.5,0,0,10.571428571428571,5.0,1,10.028571428571428,False,False,True,False,False,1,0,0,0,0,349,1.600999999999999,123.86101107241058,279.0,38.0,28.05332987864541,0.0,8403.090868791263,3.3344913425579357,0.0,167.09893841259043,324.5,64.24691430930551,0.0,4.170944570342544,0.0,146.71153399120806,324.5,47.061556291553146,0.0
